Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:56:20, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4250     265.0       3.2     211.5    3.6458       6.0      21.0
      4250     265.0       3.9     194.4    3.7760      10.0      21.0
      4250     265.0      10.2     188.7    4.2969      13.0      16.5
      4250     265.0      11.1     177.6    4.4271      11.0      18.0
      4250     265.0      11.4     173.1    4.5573      12.0      12.0
      4250     265.0      13.8     175.9    4.8177      20.0      12.0
      4250     265.0      14.4     174.3    4.9479      16.0      18.0
      4250     265.0      15.0     176.6    5.0781      15.0      19.5
      4250     265.0      16.1     172.5    5.2083      19.0      13.5
      4250     265.0      16.4     168.2    5.3385      14.0      13.5
      4250     265.0      16.2     165.6    5.4688      13.0      15.0
      4250     267.0       6.7     150.7    3.5156      12.0      12.0
      4250     267.0       5.1     171.5    3.6458       9.0      16.5
      4250     267.0       7.2     159.9    3.7760      12.0      18.0
      4250     267.0       9.8     155.9    3.9063      15.0      16.5
      4250     267.0      11.3     172.2    4.0365      20.0      13.5
      4000     257.0       5.6     327.5    3.2552      15.0      21.0
      4000     257.0       4.1     318.6    3.3854      12.0      22.5
      4000     257.0       6.5     335.4    3.5156      12.0      24.0
      4000     257.0       5.5     325.3    3.6458      14.0      27.0
      4000     260.0       2.3     218.4    2.9948      13.0      13.5
      4000     260.0       5.5     333.2    3.1250       6.0      18.0
      4000     260.0       5.5     -23.0    3.2552      12.0      27.0
      4000     260.0       3.9     -17.6    3.3854      14.0      27.0
      4000     260.0       7.0     -21.5    3.5156      13.0      28.5
      4000     260.0       6.1     333.5    3.6458      14.0      30.0
      4000     260.0       4.7     292.0    3.7760      11.0      19.5
      4000     260.0       5.4     314.8    3.9063      12.0      27.0
      4000     260.0       7.2     325.1    4.1667      13.0      21.0
      4000     260.0       6.8     319.6    4.2969      17.0      13.5
      4000     260.0       8.0     -20.3    4.4271      16.0      13.5
      4000     262.0       4.0     170.4    3.3854      14.0      15.0
      4000     262.0       2.1     262.3    3.5156      10.0      19.5
      4000     262.0       5.1     316.0    3.6458      12.0      19.5
      4000     262.0       3.8     145.7    3.9063      10.0      19.5
      4000     262.0      10.5     200.6    4.0365      15.0      15.0
      4000     262.0       1.7     228.6    4.1667      12.0      18.0
      4000     262.0      13.2     156.2    4.2969      12.0      13.5
      4000     262.0      13.2     159.4    4.4271      16.0      12.0
      4000     265.0       8.5     103.1    2.4740      16.0      16.5
      4000     265.0       8.2     102.8    2.6042      14.0      18.0
      4000     265.0       6.7     160.2    3.5156      12.0      19.5
      4000     265.0       5.2     199.1    3.6458      14.0      19.5
      4000     265.0       8.8     166.7    3.9063      11.0      19.5
      4000     265.0      11.0     160.9    4.0365       9.0      16.5
      4000     265.0      12.9     177.3    4.5573      12.0      16.5
      4000     265.0      12.5     175.2    4.6875      12.0      22.5
      4000     265.0      10.9     177.9    4.8177      13.0      18.0
      4000     265.0      16.0     168.4    4.9479      11.0      15.0
      4000     265.0      10.8     163.9    5.0781      16.0      16.5
      4000     265.0      15.3     173.2    5.2083      14.0      15.0
      4050     257.0       7.2     334.1   -6.2500       7.0      12.0
      4050     257.0       4.7     327.9   -3.3854      10.0      12.0
      4050     257.0       3.9     -23.0   -3.2552      19.0      12.0
      4050     257.0       3.0       2.0   -3.1250      20.0      12.0
      4050     257.0       1.9      -6.3    2.8646      12.0      18.0
      4050     257.0       2.8     325.7    2.9948      15.0      15.0
      4050     257.0       2.8     -11.7    3.1250      11.0      21.0
      4050     257.0       4.6     334.7    3.2552      12.0      25.5
      4050     257.0       0.4     247.0    3.3854      10.0      16.5
      4050     257.0       4.1     -20.4    3.5156      12.0      27.0
      4050     257.0       5.6     331.3    3.6458      12.0      25.5
      4050     257.0       6.8     335.5    3.7760      17.0      16.5
      4050     257.0       6.7     333.8    3.9063      16.0      18.0
      4050     257.0       7.0     318.6    4.0365      11.0      16.5
      4050     257.0       5.8     320.3    4.1667      10.0      12.0
      4050     257.0       6.2     -14.4    4.2969      23.0      12.0
      4050     260.0       1.9      -6.3    2.8646      15.0      21.0
      4050     260.0       2.0     288.2    2.9948      14.0      25.5
      4050     260.0       2.0     288.2    3.1250      13.0      30.0
      4050     260.0       2.5     324.0    3.2552      12.0      28.5
      4050     260.0       1.7     296.4    3.3854      13.0      33.0
      4050     260.0       1.4     313.8    3.5156      12.0      31.5
      4050     260.0       1.3     280.7    3.7760      14.0      24.0
      4050     260.0       4.5     312.6    3.9063      14.0      22.5
      4050     262.0       4.1      31.2    2.8646       8.0      12.0
      4050     262.0       1.9     308.0    2.9948      10.0      18.0
      4050     262.0       3.0     261.0    3.1250      14.0      18.0
      4050     262.0       2.4     279.5    3.2552      10.0      19.5
      4050     262.0       3.8     276.1    3.3854      11.0      25.5
      4050     262.0       1.7     296.4    3.5156      13.0      22.5
      4050     262.0       3.6     268.3    3.6458      12.0      22.5
      4050     262.0       2.7     275.3    3.7760      11.0      19.5
      4050     262.0       6.6     195.2    4.5573      18.0      12.0
      4050     262.0      15.4     168.9    4.6875      14.0      15.0
      4050     265.0      10.6     160.0    3.6458      13.0      16.5
      4050     265.0       4.6     223.5    3.7760      11.0      12.0
      4050     265.0       6.6     187.1    3.9063      12.0      22.5
      4050     265.0       8.3     173.8    4.1667      11.0      19.5
      4050     265.0      13.1     168.5    4.2969      13.0      19.5
      4050     265.0      13.5     164.1    4.4271      16.0      19.5
      4050     265.0      10.1     191.6    4.5573       9.0      16.5
      4050     265.0      14.9     169.3    4.6875      12.0      24.0
      4050     265.0      14.7     173.2    4.8177       9.0      15.0
      4050     265.0      12.4     164.8    4.9479      16.0      16.5
      4050     265.0      11.5     179.8    5.2083      12.0      13.5
      4050     265.0      11.5     177.8    5.3385      13.0      13.5
      4050     265.0      12.1     177.7    5.4688      16.0      12.0
      4100     257.0       5.4     319.2    2.3438       8.0      12.0
      4100     257.0       6.1     331.8    2.4740       6.0      12.0
      4100     257.0       6.4     -13.0    2.6042       9.0      12.0
      4100     257.0       5.2     -16.9    2.9948      14.0      21.0
      4100     257.0       5.2     -16.9    3.1250      12.0      22.5
      4100     257.0       6.8     323.0    3.2552      11.0      22.5
      4100     257.0       5.0     -23.0    3.3854      10.0      22.5
      4100     257.0       6.7     329.1    3.5156      10.0      22.5
      4100     257.0       8.1     316.9    3.6458       6.0      21.0
      4100     257.0       7.6     -20.2    3.7760      12.0      18.0
      4100     257.0       7.2     332.6    3.9063      11.0      22.5
      4100     257.0       6.3     321.8    4.0365      12.0      19.5
      4100     257.0       5.1     306.8    4.1667      10.0      15.0
      4100     260.0       6.9     311.8    3.2552      10.0      27.0
      4100     260.0       4.7     285.7    3.3854      12.0      30.0
      4100     260.0       7.1     320.5    3.5156       6.0      27.0
      4100     260.0       5.7     312.1    3.6458      10.0      34.5
      4100     260.0       6.4     311.2    3.7760      10.0      28.5
      4100     260.0       7.0     324.8    3.9063      12.0      28.5
      4100     260.0       6.4     327.0    4.0365      12.0      24.0
      4100     262.0       2.0     252.2    2.9948      15.0      18.0
      4100     262.0       2.8     250.8    3.1250      14.0      25.5
      4100     262.0       3.7     244.1    3.2552      12.0      25.5
      4100     262.0       3.1     247.0    3.3854      13.0      28.5
      4100     262.0       3.2     223.4    3.5156      13.0      28.5
      4100     262.0       2.8     247.0    3.6458      12.0      30.0
      4100     262.0       3.3     227.6    3.7760      12.0      27.0
      4100     262.0       3.9     244.3    3.9063      15.0      21.0
      4100     265.0       6.7     181.5    3.2552      16.0      21.0
      4100     265.0       7.0     186.9    3.3854      15.0      21.0
      4100     265.0       6.5     171.8    3.5156      12.0      22.5
      4100     265.0       6.5     177.0    3.6458      12.0      24.0
      4100     265.0       7.5     174.1    3.7760      14.0      24.0
      4100     265.0       8.0     162.3    3.9063      14.0      24.0
      4100     265.0      13.9     164.7    4.0365      13.0      19.5
      4100     265.0      12.8     167.0    4.1667      17.0      22.5
      4100     265.0      12.5     164.7    4.2969      14.0      22.5
      4100     265.0      12.5     171.7    4.4271      13.0      25.5
      4100     265.0      14.9     172.3    4.5573      14.0      22.5
      4100     265.0      14.0     170.9    4.6875      14.0      27.0
      4100     265.0      11.8     170.6    4.8177      18.0      15.0
      4100     265.0      13.3     169.9    4.9479      14.0      15.0
      4100     267.0       9.5      87.6    2.0833      17.0      15.0
      4100     267.0       8.9      90.4    2.2135      17.0      12.0
      4100     267.0      10.5      74.1    2.3438       5.0      15.0
      4100     267.0       8.8      81.6    2.4740      13.0      16.5
      4100     267.0       8.8     118.0    2.6042      20.0      12.0
      4100     267.0      16.6     145.3    4.2969      13.0      13.5
      4100     267.0      13.0     156.2    4.4271      13.0      12.0
      4100     267.0      19.8     163.0    5.4688      11.0      12.0
      4100     267.0      18.7     175.1    5.5990      14.0      13.5
      4100     267.0      15.8     177.8    5.7292      14.0      12.0
      4150     257.0       6.9     -18.4    2.9948      13.0      13.5
      4150     257.0       6.9     -18.4    3.1250      12.0      13.5
      4150     257.0       6.3     -17.9    3.2552      10.0      16.5
      4150     257.0       6.9     332.4    3.3854       9.0      19.5
      4150     257.0       7.5     325.7    3.5156       9.0      19.5
      4150     257.0       6.8     314.6    3.6458       7.0      12.0
      4150     260.0       5.0     321.9    2.8646       6.0      12.0
      4150     260.0       3.5     334.0    2.9948       9.0      19.5
      4150     260.0       3.8      -9.0    3.1250      13.0      19.5
      4150     260.0       5.9     -19.4    3.2552      14.0      21.0
      4150     260.0       5.9     333.4    3.3854      11.0      24.0
      4150     260.0       4.1     310.4    3.5156      13.0      24.0
      4150     260.0       5.0     301.0    3.6458      12.0      22.5
      4150     265.0       6.0     169.3    3.2552      11.0      12.0
      4150     265.0       2.6     242.9    3.3854       8.0      15.0
      4150     265.0       4.5     192.0    3.5156      15.0      21.0
      4150     265.0       6.1     176.5    3.6458      16.0      22.5
      4150     265.0       7.7     168.0    3.7760      16.0      19.5
      4150     265.0       9.7     171.3    3.9063      13.0      13.5
      4150     265.0      10.8     173.9    4.0365      14.0      16.5
      4150     265.0      11.7     177.5    4.4271      18.0      16.5
      4150     265.0      14.1     174.7    4.5573      17.0      15.0
      4150     265.0      15.4     173.9    4.6875      16.0      15.0
      4200     260.0       4.9     317.2    3.3854      12.0      19.5
      4200     260.0       5.0     313.3    3.5156      11.0      22.5
      4200     260.0       5.4     310.4    3.6458      14.0      18.0
      4200     265.0       5.6     252.7    3.5156      13.0      12.0
      4200     265.0       6.9     256.2    3.6458      12.0      16.5
      4200     265.0       8.0     204.8    3.7760      10.0      15.0
      4200     265.0      11.4     183.2    4.0365      12.0      18.0
      4200     265.0      12.7     168.0    4.1667      14.0      19.5
      4200     265.0      13.5     169.7    4.2969      14.0      21.0
      4200     265.0      13.2     176.0    4.4271      12.0      21.0
      4200     265.0      12.0     176.8    4.5573      12.0      15.0
      4200     265.0      12.1     175.7    4.6875      13.0      16.5
      4200     265.0      11.7     178.3    4.8177      21.0      15.0
      4250     260.0       6.2     326.7    3.2552      14.0      21.0
      4250     260.0       6.8     323.0    3.3854      10.0      24.0
      4250     260.0       6.7     317.6    3.5156       7.0      22.5
      4250     262.0       3.7     319.5    3.1250      12.0      19.5
      4250     262.0       5.4     331.1    3.2552       9.0      22.5
      4250     262.0       5.1     322.5    3.3854       5.0      22.5
      4250     262.0       4.6     320.7    3.5156       2.0      19.5
      4250     265.0       4.4     193.4    3.3854      13.0      18.0
      4250     265.0       4.7     177.6    3.5156      12.0      18.0
      4250     265.0      13.6     170.5    3.7760      11.0      12.0
      4250     265.0      12.3     180.1    3.9063      13.0      15.0
      4250     265.0      13.4     170.7    4.0365      12.0      18.0
      4250     265.0      12.6     176.0    4.1667      13.0      16.5
      4250     265.0      12.7     185.8    4.2969      11.0      18.0
      4250     265.0      12.8     181.0    4.4271      13.0      21.0
      4250     265.0      13.2     184.7    4.5573      12.0      16.5
      4250     265.0      14.7     177.7    4.6875       2.0      13.5
      4250     265.0      16.1     169.8    4.8177       3.0      12.0
      4250     267.0      14.7     157.7    3.7760      15.0      13.5
      4250     267.0       9.2     168.5    3.9063      14.0      15.0
      4250     267.0      13.6     162.5    4.0365      15.0      19.5
      4250     267.0      13.3     169.9    4.1667      16.0      13.5
      4250     267.0      14.2     161.5    4.2969      13.0      13.5
      4250     267.0      13.6     174.5    4.4271      13.0      13.5
      4250     267.0      15.7     161.8    4.6875       9.0      12.0
      4250     267.0      17.1     163.3    4.8177       8.0      15.0
      4250     267.0      18.2     166.5    5.2083      14.0      12.0
      4000     257.0       4.8      17.4    2.7344      10.0      16.5
      4000     257.0       4.1      34.7    2.8646      10.0      16.5
      4000     260.0       1.6     130.4    2.3438      24.0      12.0
      4000     260.0       3.9     167.8    2.4740      17.0      16.5
      4000     260.0       3.2     170.2    2.6042      13.0      18.0
      4000     260.0       3.7     130.4    2.8646      13.0      21.0
      4000     260.0       7.0     335.5    2.9948      15.0      19.5
      4000     260.0       1.5     261.0    3.1250      13.0      36.0
      4000     260.0       1.5     261.0    3.2552      13.0      40.5
      4000     260.0       1.3     247.0    3.3854      13.0      36.0
      4000     260.0       4.5     325.2    3.5156      12.0      22.5
      4000     260.0       4.2     313.8    3.6458      14.0      25.5
      4000     260.0       2.0     247.0    3.7760      13.0      13.5
      4000     262.0       2.0     151.8    2.2135      14.0      12.0
      4000     262.0       7.2     111.0    2.3438      13.0      12.0
      4000     262.0       3.2     143.8    2.4740      12.0      24.0
      4000     262.0       2.9     171.9    2.6042      13.0      24.0
      4000     262.0       6.1     171.0    2.7344      19.0      18.0
      4000     262.0       3.5     182.2    2.8646      14.0      25.5
      4000     262.0       2.1     231.8    2.9948      17.0      21.0
      4000     262.0       1.7     206.4    3.1250      14.0      39.0
      4000     262.0       1.7     215.0    3.2552      13.0      43.5
      4000     262.0       1.3     247.0    3.3854      13.0      42.0
      4000     262.0       2.1     292.0    3.5156      13.0      36.0
      4000     262.0       3.0     312.0    3.6458      13.0      27.0
      4000     262.0       2.9     292.0    3.7760      13.0      22.5
      4000     262.0       8.9     320.1    3.9063      10.0      18.0
      4000     262.0       8.9     181.5    4.0365       9.0      15.0
      4000     262.0       4.3     207.2    4.1667      10.0      16.5
      4000     265.0       8.6      74.4    1.9531      11.0      15.0
      4000     265.0       8.1      83.0    2.0833       8.0      16.5
      4000     265.0       9.5     107.2    2.2135      13.0      16.5
      4000     265.0       5.9     132.9    2.4740      12.0      15.0
      4000     265.0       3.2     147.0    2.6042      14.0      13.5
      4000     265.0       4.8     154.8    2.8646      13.0      15.0
      4000     265.0       8.9     140.1    2.9948       6.0      13.5
      4000     265.0       5.0     165.4    3.1250      16.0      24.0
      4000     265.0       5.7     176.0    3.2552      14.0      28.5
      4000     265.0       2.0     213.3    3.3854      14.0      31.5
      4000     265.0       3.2     188.0    3.5156      11.0      31.5
      4000     265.0       2.6     268.0    3.6458      10.0      25.5
      4000     265.0       8.0     183.0    3.7760      14.0      24.0
      4000     265.0      17.4     168.8    3.9063      13.0      22.5
      4000     265.0      14.1     169.9    4.0365      15.0      25.5
      4000     265.0      13.1     171.8    4.1667      13.0      30.0
      4000     265.0      13.0     171.0    4.2969      13.0      30.0
      4000     265.0      14.0     171.6    4.4271      15.0      21.0
      4000     265.0      14.6     171.0    4.5573       7.0      12.0
      4000     265.0      15.4     164.6    4.6875       6.0      12.0
      4000     267.0       9.5      84.0    1.9531      18.0      13.5
      4000     267.0       9.9      99.8    2.0833      14.0      19.5
      4000     267.0       9.4     115.2    2.2135      14.0      19.5
      4000     267.0       9.3     117.6    2.3438      12.0      15.0
      4000     267.0       9.1     123.6    2.4740       5.0      12.0
      4000     267.0       4.7     123.3    2.9948       6.0      13.5
      4000     267.0       9.4     127.4    3.1250      10.0      16.5
      4000     267.0       8.6     134.3    3.2552      12.0      18.0
      4000     267.0       5.1     221.4    3.3854       8.0      18.0
      4000     267.0       6.6     189.4    3.5156      13.0      21.0
      4000     267.0       6.2     165.6    3.6458       9.0      19.5
      4000     267.0      13.5     172.2    4.0365      16.0      22.5
      4000     267.0      13.4     167.4    4.1667      13.0      28.5
      4000     267.0      13.2     165.9    4.2969      13.0      27.0
      4000     267.0      13.8     166.3    4.4271      16.0      22.5
      4000     267.0      14.1     173.1    4.5573      11.0      21.0
      4000     267.0      14.4     175.9    4.6875       8.0      18.0
      4050     257.0       4.0       7.1    2.6042      14.0      18.0
      4050     257.0       4.0       7.1    2.7344      16.0      19.5
      4050     257.0       4.3      57.1    2.8646      16.0      13.5
      4050     257.0       3.5     -14.0    2.9948      13.0      22.5
      4050     257.0       2.8     -11.7    3.1250      15.0      21.0
      4050     260.0       2.1      36.0    2.4740      10.0      21.0
      4050     260.0       3.6      11.5    2.6042      11.0      27.0
      4050     260.0       5.0      13.0    2.7344      12.0      24.0
      4050     260.0       2.7     275.3    2.8646      11.0      25.5
      4050     260.0       3.0     -12.4    2.9948      11.0      25.5
      4050     260.0       3.3     -23.0    3.1250      13.0      27.0
      4050     260.0       2.8     -23.0    3.2552      13.0      33.0
      4050     260.0      10.2     137.9    3.3854      15.0      16.5
      4050     260.0       7.3     326.8    3.5156      12.0      28.5
      4050     260.0       6.4     327.0    3.6458      13.0      25.5
      4050     260.0       5.4     313.0    3.7760      14.0      13.5
      4050     260.0       6.1     317.5    3.9063      10.0      16.5
      4050     262.0       6.7     329.1    2.6042       5.0      15.0
      4050     262.0       2.4     -18.6    2.7344       4.0      15.0
      4050     262.0       3.8     196.1    2.8646      14.0      18.0
      4050     262.0       1.2      -4.6    2.9948      13.0      24.0
      4050     262.0       2.0     252.2    3.1250      14.0      31.5
      4050     262.0       3.1     226.5    3.2552      13.0      33.0
      4050     262.0       2.9     261.9    3.3854      11.0      31.5
      4050     262.0       7.0     324.8    3.5156       9.0      30.0
      4050     262.0       6.7     -18.2    3.6458      15.0      25.5
      4050     262.0       6.4     167.0    3.7760      15.0      21.0
      4050     262.0       2.7     218.7    3.9063      10.0      18.0
      4050     262.0       8.9     192.7    4.1667      13.0      15.0
      4050     262.0       7.4     195.9    4.2969      11.0      16.5
      4050     265.0       1.1      98.0    2.3438      14.0      15.0
      4050     265.0       2.4     134.4    2.4740      14.0      21.0
      4050     265.0       4.4     161.8    2.6042      15.0      19.5
      4050     265.0       6.9     152.4    2.7344      17.0      16.5
      4050     265.0       5.2     159.1    3.1250      14.0      28.5
      4050     265.0       4.5     195.3    3.2552      13.0      34.5
      4050     265.0       5.1     213.9    3.3854      13.0      36.0
      4050     265.0       5.4     229.2    3.5156      13.0      31.5
      4050     265.0       2.9     175.4    3.6458      14.0      24.0
      4050     265.0       7.7     172.4    3.7760      14.0      31.5
      4050     265.0       9.2     173.3    3.9063      13.0      30.0
      4050     265.0      12.7     169.6    4.0365      12.0      30.0
      4050     265.0      13.8     170.3    4.1667      13.0      33.0
      4050     265.0      12.7     171.5    4.2969      12.0      31.5
      4050     265.0      12.2     171.0    4.4271      13.0      22.5
      4050     267.0       5.6      90.2    1.8229      11.0      13.5
      4050     267.0       6.3      51.8    1.9531      12.0      15.0
      4050     267.0       4.6     154.7    2.7344      12.0      12.0
      4050     267.0       7.3     133.0    2.8646      17.0      12.0
      4050     267.0       7.4     122.1    2.9948      13.0      15.0
      4050     267.0       5.2     129.5    3.1250      15.0      18.0
      4050     267.0       2.1     188.0    3.2552      19.0      19.5
      4050     267.0       5.4     206.2    3.3854      16.0      24.0
      4050     267.0       7.2     227.6    3.5156      16.0      21.0
      4050     267.0      11.2     161.8    3.7760      14.0      22.5
      4050     267.0      10.6     173.2    3.9063      14.0      22.5
      4050     267.0      12.2     171.0    4.0365      12.0      24.0
      4050     267.0      13.1     175.2    4.1667      11.0      25.5
      4050     267.0      12.6     176.8    4.2969      13.0      25.5
      4050     267.0      12.5     167.3    4.4271      15.0      18.0
      4050     270.0       8.3     103.9    1.8229      16.0      16.5
      4050     270.0       5.8      97.7    1.9531      15.0      16.5
      4050     270.0       8.9     107.0    2.0833      10.0      18.0
      4050     270.0       6.7     117.6    2.2135       6.0      18.0
      4050     270.0      16.7     139.4    2.9948      11.0      15.0
      4050     270.0      19.6     140.8    3.1250      15.0      15.0
      4050     270.0      16.0     149.6    3.2552       9.0      15.0
      4050     270.0       6.7     152.2    3.3854      15.0      15.0
      4050     270.0       3.8     179.8    3.5156      14.0      18.0
      4050     270.0       4.7     226.5    3.6458       9.0      15.0
      4050     270.0      19.7     154.3    4.2969      10.0      13.5
      4050     270.0      24.0     151.6    4.4271      14.0      13.5
      4050     270.0      19.1     155.9    4.5573      12.0      13.5
      4050     270.0      18.9     167.9    4.8177      25.0      12.0
      4050     270.0      19.6     183.8    4.9479      13.0      13.5
      4050     270.0      16.8     176.4    5.0781      14.0      15.0
      4050     270.0      15.0     182.0    5.2083      16.0      15.0
      4100     257.0       5.4       1.0    2.4740       7.0      13.5
      4100     257.0       3.1      17.2    2.6042      11.0      16.5
      4100     257.0       4.0      10.7    2.7344      14.0      18.0
      4100     257.0       3.9     331.6    2.8646       9.0      16.5
      4100     257.0       1.9     308.0    2.9948       9.0      18.0
      4100     257.0       6.3     -16.3    3.1250      12.0      18.0
      4100     257.0       6.7     -15.1    3.2552       5.0      16.5
      4100     257.0       5.8     -12.0    3.3854       7.0      12.0
      4100     260.0       7.1       4.9    2.2135      10.0      13.5
      4100     260.0       6.3      12.5    2.3438      14.0      16.5
      4100     260.0       5.4      -5.2    2.4740      15.0      22.5
      4100     260.0       5.4      12.3    2.6042      14.0      22.5
      4100     260.0       1.1      36.0    2.7344      15.0      22.5
      4100     260.0       3.6     -11.1    2.8646      13.0      31.5
      4100     260.0       4.1      -4.6    2.9948      10.0      30.0
      4100     260.0      10.4     325.7    3.1250      19.0      22.5
      4100     260.0       7.2     334.1    3.2552      12.0      33.0
      4100     260.0       7.3     329.7    3.3854      11.0      31.5
      4100     260.0       7.4     314.9    3.5156      11.0      25.5
      4100     260.0       7.6     324.3    3.6458      12.0      24.0
      4100     262.0       7.5      29.0    1.9531      13.0      16.5
      4100     262.0       5.5      22.0    2.0833      10.0      19.5
      4100     262.0       2.3      -9.0    2.2135      11.0      16.5
      4100     262.0       1.9      -6.3    2.3438      12.0      19.5
      4100     262.0       3.7      -5.5    2.4740      11.0      19.5
      4100     262.0       5.0     193.0    2.6042       7.0      13.5
      4100     262.0       0.3     112.0    2.7344      10.0      21.0
      4100     262.0       0.3     292.0    2.8646      13.0      21.0
      4100     262.0       6.0     178.8    2.9948      11.0      25.5
      4100     262.0       3.6     268.3    3.1250      10.0      31.5
      4100     262.0       4.9     302.7    3.2552       9.0      30.0
      4100     262.0       8.0     -17.7    3.3854      12.0      21.0
      4100     262.0       8.0     292.9    3.5156      11.0      21.0
      4100     262.0      10.0     305.7    3.6458       1.0      19.5
      4100     262.0       7.7     166.7    3.7760      16.0      15.0
      4100     262.0       3.7     249.9    3.9063      10.0      16.5
      4100     262.0       7.4     210.1    4.0365      16.0      12.0
      4100     262.0       8.8     182.0    4.1667      13.0      16.5
      4100     265.0       9.1      93.6    2.2135      14.0      13.5
      4100     265.0       5.2      75.1    2.3438      12.0      13.5
      4100     265.0       4.9     130.4    2.6042      18.0      15.0
      4100     265.0       7.4     151.3    2.7344      15.0      18.0
      4100     265.0       7.0     170.7    2.9948      13.0      24.0
      4100     265.0       8.1     160.9    3.1250      11.0      30.0
      4100     265.0       6.1     160.5    3.2552       9.0      30.0
      4100     265.0       1.9     162.7    3.3854      13.0      24.0
      4100     265.0       5.3     247.0    3.5156      16.0      19.5
      4100     265.0       9.1     174.7    3.6458      12.0      22.5
      4100     265.0       7.6     183.0    3.7760      15.0      22.5
      4100     265.0       5.9     248.8    3.9063      23.0      15.0
      4100     265.0      14.2     174.5    4.0365      15.0      27.0
      4100     265.0      13.8     173.5    4.1667      13.0      30.0
      4100     265.0      13.9     169.4    4.2969      13.0      27.0
      4100     265.0      13.2     165.9    4.4271      10.0      21.0
      4100     265.0      15.7     172.9    4.5573      15.0      16.5
      4100     267.0       7.5      76.9    1.8229      19.0      16.5
      4100     267.0      10.9      68.0    1.9531      19.0      12.0
      4100     267.0       9.7     103.4    2.0833       7.0      13.5
      4100     267.0       7.7      97.3    2.2135      10.0      13.5
      4100     267.0       7.7     137.3    2.7344       7.0      18.0
      4100     267.0       9.3     149.0    2.8646       7.0      16.5
      4100     267.0       9.9     164.5    2.9948       9.0      15.0
      4100     267.0      12.2     149.1    3.1250      12.0      21.0
      4100     267.0      16.8     140.2    3.2552      14.0      16.5
      4100     267.0       8.0     225.2    3.5156      14.0      16.5
      4100     267.0       9.4     181.5    3.6458      15.0      22.5
      4100     267.0       9.8     179.2    3.7760      14.0      19.5
      4100     267.0      18.3     144.0    4.0365      16.0      19.5
      4100     267.0      19.0     159.8    4.1667      16.0      18.0
      4100     267.0      16.7     163.4    4.2969      15.0      21.0
      4100     267.0      17.8     158.8    4.4271      14.0      19.5
      4100     267.0      13.9     183.2    4.6875      17.0      12.0
      4100     267.0      17.7     184.7    4.8177      16.0      12.0
      4150     260.0       3.0     -19.4    2.7344      17.0      16.5
      4150     260.0       4.1     334.4    2.8646      16.0      21.0
      4150     260.0       5.9     -23.0    2.9948      12.0      21.0
      4150     260.0       7.1     326.6    3.1250      10.0      18.0
      4150     260.0       6.5     322.2    3.2552      13.0      21.0
      4150     260.0       5.9     322.5    3.3854      13.0      16.5
      4150     262.0       1.8      91.0    2.7344      11.0      12.0
      4150     262.0       1.6      40.4    2.8646      12.0      16.5
      4150     262.0       3.5     -20.0    2.9948       9.0      21.0
      4150     262.0       4.6     330.2    3.1250       9.0      24.0
      4150     262.0       3.7     331.3    3.2552      10.0      24.0
      4150     262.0       3.7     -17.3    3.3854      10.0      15.0
      4150     265.0       1.9     230.3    3.1250      11.0      13.5
      4150     265.0       4.5     208.7    3.2552      18.0      21.0
      4150     265.0       5.0     231.9    3.3854      18.0      15.0
      4150     265.0      11.8     176.3    3.7760      14.0      16.5
      4150     265.0      11.7     162.4    3.9063      15.0      18.0
      4150     265.0      11.8     176.3    4.0365      10.0      16.5
      4150     265.0      12.8     173.1    4.1667      15.0      16.5
      4150     267.0       8.3     258.6    3.2552      16.0      13.5
      4150     267.0       5.8     209.8    3.3854      19.0      15.0
      4150     267.0      10.7     178.3    3.7760      11.0      13.5
      4150     267.0      13.0     167.7    3.9063      16.0      13.5
      4150     270.0      11.6     108.1    1.9531       5.0      12.0
      4200     260.0       3.0     -19.4    2.8646      12.0      15.0
      4200     260.0       4.8     330.4    2.9948      10.0      16.5
      4200     260.0       6.3     321.8    3.1250      15.0      16.5
      4200     260.0       6.3     323.4    3.2552      13.0      21.0
      4200     260.0       6.5     -14.9    3.3854      16.0      15.0
      4200     262.0       7.8     319.0    2.8646       6.0      12.0
      4200     262.0       3.9     317.7    2.9948      10.0      21.0
      4200     262.0       1.7     253.3    3.1250      12.0      19.5
      4200     265.0       2.4     242.6    2.9948       6.0      18.0
      4200     265.0       2.9     191.7    3.1250      11.0      24.0
      4200     265.0       1.8     210.1    3.2552      13.0      19.5
      4200     265.0      11.5     196.1    3.5156      18.0      12.0
      4200     265.0      13.4     176.4    3.6458      16.0      18.0
      4200     265.0      14.4     170.5    3.7760      15.0      19.5
      4200     265.0      15.4     167.5    3.9063      14.0      22.5
      4200     265.0      14.1     169.2    4.0365      14.0      22.5
      4200     265.0      13.3     175.7    4.1667      12.0      19.5
      4200     265.0      14.5     173.4    4.2969      12.0      12.0
      4200     267.0      13.0     166.9    3.6458      17.0      15.0
      4200     267.0      12.6     157.9    3.7760      18.0      18.0
      4200     267.0      13.8     163.2    3.9063      16.0      21.0
      4200     267.0      14.7     166.5    4.0365      15.0      18.0
      4200     267.0      15.4     168.9    4.1667      13.0      13.5
